"Date","S. Agnese","S. Agostin","S. Angelo","Angelo Rafael","S. Antonino","S. Aponal","S. Barnaba","S. Basilio","S. Basso","S. Beneto","S. Biagio","S. Boldo","S. Bartolomeo","S. Canziano","S. Cassiano","S. Croce","S. Eufemia","S. Fantin","S. Felice","S. Fosca","S. Geremia","S. Giacomo dell'Orio","S. Giovanni Decollato","S. Giovanni di Rialto","S. Giovanni Crisostomo","S. Giovanni Battista in Bragora","S. Giovanni Novo","S. Giustina","S. Gregorio","S. Lio","S. Luca","S. Lucia","S. Leonardo","S. Marcilian","S. Marco","S. Marcuola","S. Margherita","S. Maria Formosa","S. Maria Maddalena","S. Maria Mater Domini","S. Maria Nova","S. Maria Zobenigo","S. Marina","S. Martino","S. Mattio","S. Maurizio","S. Moisé","S. Nicola","S. Pantalon","S. Paternian","S. Pietro di Castello","S. Polo","S. Provolo","S. Salvador","S. Samuele","S. Severo","S. Silvestro","S. Simon Grande","S. Simon Piccolo","S. Sofia","S. Stae","S. Stin","S. Ternita","S. Tomà","S. Trovaso","S. Vidal","S. Vio","S. Ziminian","S. Zulian","S. Apostoli"
"9/20/2030",,0,0,1,0,0,0,1,0,,0,,1,0,,0,0,,0,0,5,0,,0,0,3,0,,,0,1,,1,0,0,1,0,0,0,,0,0,1,,0,0,6,0,,1,6,,,,2,,,0,,0,,0,,0,2,0,,1,1,0
"9/21/2030",,0,2,1,0,1,1,0,0,,0,,0,2,,0,0,,1,1,1,1,,0,0,1,1,,,0,0,,0,0,0,0,1,1,0,,0,1,0,,0,0,0,1,,0,9,,,,1,,,0,,0,,0,,0,1,0,,0,0,0
"9/22/2030",,0,2,0,0,1,1,0,0,,0,,0,0,,1,0,,0,0,2,3,,0,0,0,2,,,0,0,,0,0,0,4,0,1,0,,0,0,0,,0,0,4,0,,0,3,,,,0,,,0,,0,,0,,0,1,0,,1,1,0
"9/23/2030",,0,0,0,0,0,1,0,0,,0,,2,0,,0,0,,0,0,1,0,,0,0,1,1,,,0,0,,0,0,0,1,0,2,0,,0,0,0,,0,0,3,0,,0,4,,,,0,,,0,,1,,0,,0,1,0,,2,1,1
"9/24/2030",,0,0,1,1,0,0,0,0,,0,,0,3,,0,1,,0,0,3,2,,0,0,0,2,,,0,0,,0,0,0,2,0,1,0,,0,0,1,,1,0,0,0,,0,3,,,,0,,,0,,0,,0,,0,0,0,,0,2,1
"9/25/2030",,0,2,0,1,0,1,1,0,,0,,0,0,,1,0,,0,1,0,1,,0,0,1,1,,,0,0,,0,0,0,1,0,3,0,,1,0,0,,0,0,1,0,,0,9,,,,0,,,0,,4,,0,,0,0,0,,0,0,0
"9/26/2030",,0,2,0,1,1,1,0,0,,0,,0,4,,0,1,,1,0,2,2,,0,0,0,0,,,1,1,,0,0,0,0,1,1,0,,1,1,1,,0,0,1,1,,0,5,,,,0,,,0,,2,,0,,0,0,0,,0,1,0
"9/27/2030",,0,0,2,2,0,0,0,0,,1,,5,0,,0,1,,0,1,2,1,,0,0,2,0,,,0,0,,0,0,0,4,0,1,0,,1,1,0,,0,0,2,0,,0,5,,,,0,,,0,,0,,0,,0,1,0,,1,0,0
"9/28/2030",,0,0,0,0,1,0,1,0,,0,,2,0,,0,1,,0,0,4,1,,1,0,4,1,,,0,1,,0,0,0,2,0,2,0,,0,1,0,,0,0,3,0,,0,8,,,,1,,,0,,0,,0,,0,0,0,,0,0,1
"9/29/2030",,1,1,1,1,0,2,0,0,,0,,1,4,,2,0,,1,1,4,3,,0,2,1,0,,,0,0,,0,0,0,4,1,4,0,,0,0,1,,0,0,3,1,,0,12,,,,0,,,0,,0,,0,,0,4,0,,0,1,6
"9/30/2030",,0,0,0,1,0,0,1,1,,0,,1,2,,1,1,,0,0,2,2,,0,2,2,1,,,0,0,,0,0,0,3,0,3,0,,2,0,1,,0,0,4,1,,0,8,,,,2,,,0,,1,,0,,2,0,1,,0,0,3
"10/1/2030",,0,3,1,3,1,1,0,0,,0,,2,1,,0,4,,0,0,6,1,,2,0,6,1,,,0,0,,0,0,0,2,0,2,0,,0,1,0,,0,0,4,1,,0,5,,,,0,,,0,,2,,0,,0,1,0,,3,2,3
"10/2/2030",,0,0,3,0,1,1,0,0,,0,,1,6,,3,3,,1,1,0,3,,0,0,3,1,,,0,1,,0,0,0,4,0,1,0,,0,0,0,,0,1,6,2,,1,6,,,,0,,,0,,0,,0,,0,1,1,,1,2,4
"10/3/2030",,0,0,0,1,0,1,0,1,,0,,3,4,,1,0,,0,0,0,1,,0,1,3,1,,,0,1,,0,0,0,3,0,0,1,,0,2,0,,0,0,3,0,,0,9,,,,1,,,0,,2,,0,,0,1,0,,1,5,3
"10/4/2030",,0,1,2,0,2,0,1,0,,1,,1,3,,0,3,,2,0,0,3,,2,1,6,1,,,0,2,,0,0,0,6,0,0,0,,0,0,0,,0,0,8,1,,1,7,,,,0,,,0,,0,,0,,1,0,0,,2,7,5
"10/5/2030",,0,1,0,0,1,2,2,0,,1,,0,1,,0,1,,2,0,4,3,,0,1,1,3,,,0,0,,0,0,0,2,1,6,0,,2,1,1,,0,0,5,2,,0,7,,,,0,,,0,,2,,1,,0,2,0,,2,0,0
"10/6/2030",,0,1,5,1,0,1,0,2,,0,,1,4,,2,2,,0,0,3,2,,3,0,2,3,,,1,3,,1,0,0,3,0,5,0,,0,1,1,,0,1,5,1,,0,6,,,,0,,,0,,1,,0,,0,1,1,,4,3,3
"10/7/2030",,0,0,1,1,0,1,1,0,,1,,2,3,,1,2,,1,1,3,7,,0,1,6,4,,,1,2,,0,0,0,1,1,8,1,,0,2,1,,0,3,3,0,,0,6,,,,2,,,0,,1,,0,,0,2,0,,3,4,3
"10/8/2030",,0,3,0,2,1,3,1,0,,0,,2,3,,0,5,,0,1,3,5,,4,3,2,0,,,1,4,,0,0,0,1,1,11,0,,0,0,2,,0,0,6,2,,1,9,,,,0,,,9,,0,,0,,0,2,0,,0,3,1
"10/9/2030",,0,0,2,0,2,6,0,0,,0,,1,3,,2,1,,0,0,5,6,,4,2,5,4,,,0,1,,0,0,0,14,2,14,0,,1,1,0,,0,0,5,1,,1,7,,,,0,,,0,,2,,0,,0,2,0,,2,1,4
"10/10/2030",,0,0,1,3,0,0,1,0,,0,,2,5,,1,2,,0,1,2,2,,2,2,4,1,,,0,1,,0,0,0,8,0,7,1,,2,0,2,,1,0,7,1,,0,20,,,,3,,,0,,4,,0,,1,1,0,,2,5,7
"10/11/2030",,0,1,0,4,0,4,0,0,,1,,2,7,,0,4,,0,0,6,12,,1,1,8,2,,,0,3,,0,0,0,6,0,10,0,,1,0,0,,0,0,11,1,,0,11,,,,0,,,1,,5,,0,,0,1,0,,2,4,10
"10/12/2030",,0,1,4,4,0,0,0,0,,0,,0,4,,0,0,,2,3,5,2,,0,3,5,2,,,0,3,,0,0,0,5,1,7,0,,0,1,3,,0,0,8,2,,1,13,,,,0,,,2,,6,,0,,0,2,0,,1,3,6
"10/13/2030",,0,3,4,2,2,2,2,0,,0,,4,7,,1,2,,0,0,12,4,,1,0,7,1,,,0,6,,0,0,0,11,1,2,0,,1,3,2,,1,0,6,3,,2,17,,,,2,,,1,,5,,0,,0,1,1,,0,8,13
"10/14/2030",,0,2,3,1,3,0,2,0,,2,,1,4,,2,2,,1,1,0,8,,1,1,11,2,,,0,7,,2,0,0,12,1,9,0,,2,2,4,,0,0,12,0,,1,13,,,,2,,,7,,3,,0,,1,3,1,,5,15,5
"10/15/2030",,1,0,0,7,4,2,0,0,,1,,2,11,,2,5,,0,2,11,10,,1,2,5,3,,,2,5,,1,0,0,15,5,7,0,,0,0,3,,0,1,8,3,,0,13,,,,2,,3,2,,4,,0,,1,1,0,,5,9,5
"10/16/2030",,0,1,1,5,4,3,1,0,,1,,2,13,,2,4,,3,2,6,8,,1,1,5,3,,,1,1,,0,0,0,10,2,7,2,,0,2,2,,0,0,7,3,,2,16,,,,3,3,3,0,,8,,0,,0,6,0,,4,8,9
"10/17/2030",,0,0,3,1,1,1,4,0,,1,,2,4,,3,6,,2,1,4,10,,0,2,8,3,,,4,4,,0,0,0,10,1,7,1,,0,2,3,,4,0,5,3,,1,19,,,,2,0,5,3,,5,,1,,3,0,0,,6,8,5
"10/18/2030",,1,3,6,3,3,0,1,0,,0,,2,9,,1,7,,2,0,10,8,,0,0,6,8,,,1,3,,1,0,0,10,2,13,0,,0,1,3,,0,2,6,4,,4,10,,,,2,2,4,5,,4,,1,,1,5,0,,5,6,9
"10/19/2030",,0,1,3,4,2,4,1,1,,1,,3,5,,2,6,,1,0,11,19,,1,3,10,10,,,1,7,,0,0,0,11,1,19,0,,2,4,3,,0,1,10,2,,0,16,,,,2,4,1,7,,2,,0,,3,4,1,,6,12,3
"10/20/2030",,0,2,4,6,4,2,0,0,,0,,0,5,,3,11,,1,1,12,16,,1,0,7,5,,,2,4,,1,0,0,11,2,17,1,,1,0,1,,1,2,11,3,,1,13,,,,3,4,7,2,,3,,2,,2,3,0,,9,9,8
"10/21/2030",,0,1,6,2,2,3,1,2,,1,,0,8,,3,16,,0,1,12,18,,3,4,9,8,,,1,7,,0,0,0,13,1,12,1,,1,4,0,,1,0,12,5,,0,21,,,,3,7,2,7,,6,,0,,1,4,0,,10,15,8
"10/22/2030",,0,5,5,4,1,6,3,2,,2,,0,6,,4,4,,1,0,7,20,,2,0,5,6,,,1,7,,0,0,0,15,4,20,0,,2,3,4,,1,1,9,2,,2,22,,,,5,4,3,7,,2,,1,,4,4,0,,9,4,6
"10/23/2030",,0,2,9,6,3,4,1,0,,0,,1,9,,3,3,,0,2,7,12,,4,0,11,5,,,4,8,,2,0,1,16,4,16,1,,1,1,3,,0,1,14,3,,1,23,,,,6,2,8,11,,3,,1,,8,4,3,,9,10,18
"10/24/2030",,0,5,7,8,3,6,2,0,,0,,3,13,,4,3,,0,0,5,26,,2,2,15,11,,,3,20,,2,0,2,19,0,21,1,,2,3,2,,0,0,18,2,,10,25,,,,8,2,5,7,,8,,0,,0,6,0,,9,13,4
"10/25/2030",,0,2,3,7,6,9,4,3,,2,,4,14,,6,6,,0,1,23,17,,5,0,13,5,,,2,13,,2,0,0,10,1,14,1,,0,1,10,,1,2,16,7,,3,21,,,,8,6,4,6,,13,,0,,5,6,2,,15,9,5
"10/26/2030",,0,4,5,10,4,1,4,1,,3,,4,21,,3,4,,1,2,14,21,,1,2,8,6,,,1,17,,1,0,0,21,1,17,2,,4,1,9,,1,1,14,4,,1,32,,,,7,0,2,8,,18,,6,,7,3,2,,11,9,14
"10/27/2030",,0,7,5,0,8,7,6,1,,0,,7,14,,6,11,,2,3,22,26,,2,0,13,6,,,8,14,,2,0,0,12,4,15,1,,2,2,5,,1,0,15,4,,4,47,,,,10,1,2,6,,12,,1,,0,7,2,,8,11,8
"10/28/2030",,0,3,11,5,6,6,4,0,,3,,13,11,,1,9,,4,5,24,14,,1,8,13,1,,,5,22,,0,0,0,18,4,14,2,,0,0,8,,0,2,6,5,,2,29,,,,11,3,6,15,,3,,3,,3,6,1,,7,7,16
"10/29/2030",,3,5,11,4,7,4,3,2,,1,,0,21,,7,7,,2,3,17,22,,3,10,11,4,,,3,15,,2,0,0,13,4,13,0,,2,5,16,,3,1,18,10,,9,30,,,,6,1,7,4,,7,,4,,2,8,0,,0,10,6
"10/30/2030",,1,2,10,3,6,5,6,2,,2,,3,18,,4,15,,2,1,17,19,,3,7,9,8,,,1,24,,0,0,0,22,2,18,0,,3,3,8,,5,1,10,7,,6,34,,,,6,3,8,5,,10,,2,,8,2,2,,3,12,9
"10/31/2030",,0,7,9,3,4,8,4,0,,2,,4,13,,7,22,,6,1,32,25,,5,5,11,7,,,2,14,,2,0,0,26,5,18,2,,6,2,7,,3,5,19,8,,3,28,,,,12,2,5,9,,7,,3,,1,8,1,,8,13,6
"11/1/2030",,0,8,6,4,8,5,4,3,,1,,1,18,,3,9,,4,3,32,15,,3,3,8,6,,,2,17,,1,0,0,23,3,15,3,,7,3,6,,0,3,14,12,,3,13,,,,3,5,4,8,,8,,2,,4,5,2,,3,12,9
"11/2/2030",,0,2,9,5,2,5,8,1,,0,,2,13,,7,20,,2,5,28,19,,3,0,12,4,,,1,10,,1,0,1,21,9,26,3,,5,0,4,,3,0,8,13,,3,23,,,,5,5,6,16,,6,,4,,9,1,0,,5,9,10
"11/3/2030",,1,0,5,1,1,3,4,3,,0,,2,9,,6,13,,2,0,12,11,,4,3,13,7,,,3,16,,2,0,2,21,7,13,2,,3,5,9,,1,3,12,9,,5,25,,,,3,3,12,14,,5,,0,,4,2,1,,7,11,9
"11/4/2030",,0,4,10,3,5,4,2,0,,1,,4,18,,7,13,,9,2,19,9,,2,0,11,13,,,3,14,,0,0,0,20,3,11,1,,3,2,3,,2,0,15,12,,4,20,,,,6,2,9,10,,10,,2,,5,10,1,,9,11,5
"11/5/2030",,1,4,8,3,3,10,7,0,,3,,2,10,,3,12,,0,1,20,26,,2,1,4,8,,,3,13,,0,0,1,13,5,27,0,,6,1,3,,0,0,24,17,,3,20,,,,11,6,9,9,,13,,3,,6,6,1,,7,5,11
"11/6/2030",,3,6,11,4,4,7,1,1,,3,,2,9,,5,19,,1,4,20,27,,3,0,17,4,,,1,10,,1,0,1,29,7,18,1,,2,2,8,,6,2,11,13,,3,31,,,,8,6,4,15,,9,,3,,5,7,0,,6,10,10
"11/7/2030",,0,8,11,5,1,10,4,0,,3,,8,10,,10,10,,2,6,24,31,,5,5,15,11,,,3,16,,3,0,1,22,4,17,4,,6,4,12,,5,0,15,11,,4,0,,,,7,2,12,18,,12,,2,,7,4,1,,12,11,8
"11/8/2030",,0,5,9,4,8,4,5,1,,1,,4,29,,2,10,,2,2,23,29,,1,5,7,5,,,3,18,,3,0,0,15,2,13,0,,7,2,11,,4,1,14,27,,3,24,,,,7,3,10,9,,9,,9,,19,11,5,,11,15,7
"11/9/2030",,1,8,12,6,4,8,6,0,,1,,2,20,,11,5,,1,1,26,11,,5,1,17,4,,,10,21,,1,0,0,12,5,16,0,,7,4,5,,3,2,14,14,,7,26,,,,21,5,8,28,,11,,7,,3,8,4,,3,10,23
"11/10/2030",,0,6,14,8,3,3,5,2,,2,,5,15,,3,7,,0,2,26,23,,3,0,11,7,,,6,12,,1,0,0,14,6,21,0,,5,4,14,,1,1,20,10,,2,44,,,,3,3,6,9,,11,,7,,1,7,2,,5,13,1
"11/11/2030",,0,4,13,8,17,3,7,1,,2,,5,18,,6,13,,3,3,30,14,,2,0,2,9,,,4,13,,2,0,0,12,7,12,1,,3,5,10,,1,1,25,10,,1,20,,,,8,7,6,20,,12,,7,,2,9,2,,5,13,6
"11/12/2030",,1,5,12,4,12,8,3,2,,3,,4,20,,6,7,,2,1,39,11,,6,9,8,5,,,7,24,,0,0,0,12,3,20,0,,1,3,10,,0,0,18,13,,8,27,,,,8,4,8,6,,7,,5,,3,3,2,,8,4,9
"11/13/2030",,0,7,10,5,4,1,3,0,,0,,3,4,,8,7,,3,0,23,15,,1,7,6,8,,,2,10,,2,0,0,21,2,16,0,,1,1,12,,2,2,11,10,,2,18,,,,5,1,5,6,,5,,3,,1,4,1,,5,7,4
"11/14/2030",,0,4,14,4,5,6,5,3,,5,,0,12,,4,7,,1,1,20,16,,3,8,7,6,,,1,10,,0,0,0,20,2,11,1,,5,3,3,,3,2,16,16,,3,36,,,,7,4,5,11,,5,,1,,0,5,1,,8,9,11
"11/15/2030",,0,2,13,4,3,1,5,1,,0,,4,12,,5,10,,1,1,12,4,,1,3,8,8,,,2,14,,2,0,0,16,3,7,0,,1,0,4,,4,0,7,8,,2,11,,,,3,3,3,8,,3,,4,,2,2,1,,5,4,5
"11/16/2030",,0,1,8,3,0,2,1,0,,0,,0,14,,6,11,,0,0,18,14,,3,3,4,5,,,1,14,,1,0,0,7,5,8,1,,1,1,14,,3,3,18,14,7,3,11,,,,5,0,6,5,,2,,1,,2,5,1,,4,7,2
"11/17/2030",,3,7,12,7,3,3,2,0,,0,,1,7,,3,5,,2,0,19,10,,4,2,6,5,,,1,14,,0,0,0,12,3,14,0,,2,0,3,,2,3,9,15,11,5,19,,,,5,1,2,4,,4,,3,,5,5,1,,3,1,2
"11/18/2030",,1,4,10,4,2,5,2,0,,1,,2,9,,3,14,,2,0,19,12,,0,3,6,5,,,3,15,,2,0,0,6,2,8,3,,1,4,7,,2,2,11,24,11,3,16,,,,4,1,0,14,,7,,0,,0,4,2,,3,6,1
"11/19/2030",,0,8,6,5,12,7,11,1,,0,,2,9,,1,15,,1,0,15,7,,1,2,2,0,,,2,10,,0,0,0,13,3,11,0,,3,4,6,,3,2,19,13,6,2,23,,,,6,1,6,19,,4,,1,,1,3,2,,2,5,9
"11/20/2030",,0,1,10,6,3,2,3,4,,0,,2,8,,5,11,,2,2,20,4,,2,2,5,3,,,9,15,,1,0,0,7,4,6,0,,4,0,3,,3,0,22,10,7,0,24,,,,7,1,3,13,,7,,3,,4,5,0,,3,8,4
"11/21/2030",,1,5,13,0,4,2,2,1,,0,,4,9,,6,20,,3,1,10,13,,3,3,3,1,,,9,11,,1,0,0,16,2,9,3,,7,0,5,,3,3,11,21,4,3,25,,,,3,1,3,8,,6,,1,,0,5,0,,3,9,6
"11/22/2030",,1,0,14,6,8,5,9,2,,3,,4,10,,4,13,,4,1,27,13,,0,3,13,3,,,3,9,,5,0,0,13,8,19,0,,5,2,6,,2,1,14,15,3,5,29,,,,6,5,5,14,,4,,1,,2,5,2,,2,10,10
"11/23/2030",,1,9,17,0,7,6,3,1,,1,,0,5,,3,14,,3,0,17,12,,1,2,6,6,,,2,6,,1,0,0,17,4,7,0,,2,3,3,,0,1,14,12,4,3,18,,,,5,2,0,9,,13,,1,,1,3,0,,3,4,4
"11/24/2030",,0,7,4,5,4,9,4,0,,1,,4,6,,6,7,,3,0,18,12,,2,2,2,2,,,2,12,,2,0,0,6,1,12,1,,1,2,10,,2,0,10,17,6,1,20,,,,5,1,7,15,,5,,0,,2,6,1,,7,4,5
"11/25/2030",,1,4,14,3,2,6,3,0,,3,,3,11,,5,9,,2,0,19,8,,1,1,11,6,,,0,7,,1,0,0,11,6,12,3,,0,5,12,,2,0,9,17,5,2,16,,,,3,1,2,4,,2,,2,,3,5,0,,3,12,10
"11/26/2030",,1,6,13,2,8,8,2,3,,0,,2,5,,15,10,,3,0,13,11,,0,2,4,1,,,2,10,,0,0,0,15,5,8,0,,6,4,5,,6,3,10,12,2,3,22,,,,10,1,8,21,,6,,2,,0,4,1,,4,7,13
"11/27/2030",,1,7,14,4,9,0,9,2,,0,,1,22,,3,12,,0,0,21,5,,1,2,5,2,,,2,12,,1,0,0,20,9,16,0,,3,4,7,,2,0,13,15,8,3,20,,,,9,3,5,3,,7,,5,,2,7,2,,4,3,8
"11/28/2030",,1,5,23,0,13,5,6,0,,2,,1,10,,5,12,,2,1,15,16,,3,2,3,2,,,4,13,,2,0,0,15,3,9,4,,3,3,6,,2,3,14,22,6,1,24,,,,11,5,9,7,,8,,2,,3,8,1,,5,13,15
"11/29/2030",,2,6,21,5,5,6,3,1,,2,,0,15,,5,14,,2,3,17,5,,2,4,9,3,,,5,8,,4,0,0,8,2,15,2,,2,4,3,,5,3,23,15,10,2,31,,,,9,3,3,10,,6,,2,,3,6,1,,0,4,7
"11/30/2030",,3,4,16,0,7,11,8,1,,4,,2,8,,3,18,,2,1,15,11,,3,2,1,8,,,5,15,,1,0,0,18,8,8,2,,4,3,6,,4,5,14,23,9,1,0,,,,9,1,3,19,,2,,1,,3,6,1,,2,9,11
"12/1/2030",,2,7,22,6,5,4,5,0,,2,,0,10,,10,12,,0,1,24,6,,1,2,5,6,,,6,8,,1,0,1,17,4,8,3,,5,1,7,,4,0,10,16,8,3,19,,,,7,1,6,17,,8,,1,,5,1,0,,3,3,9
"12/2/2030",,1,3,12,1,6,7,4,0,,1,,2,15,,5,11,,4,0,21,12,,1,0,11,7,,,4,13,,1,0,0,17,5,11,0,,5,2,4,,2,1,11,16,7,1,7,,,,2,6,3,11,,8,,4,,4,6,1,,5,5,3
"12/3/2030",,3,6,13,2,8,6,6,2,,1,,0,6,,12,15,,1,3,28,12,,3,0,2,5,,,2,9,,4,0,0,19,4,2,1,,3,3,5,,2,1,9,14,8,1,0,,,,5,1,4,12,,11,,9,,1,6,2,,2,9,7
"12/4/2030",,1,2,11,0,6,0,1,1,,2,,3,5,,13,16,,2,0,18,8,,1,3,5,3,,,2,6,,1,0,1,22,9,0,3,,4,0,5,,6,0,10,14,9,0,0,,,,6,0,3,11,,8,,2,,2,3,2,,3,4,4
"12/5/2030",,0,5,20,3,5,4,5,0,,0,,2,7,,7,12,,0,3,13,8,,1,2,1,7,,,9,6,,1,0,0,8,4,8,2,,2,1,2,,0,1,11,14,5,2,0,,,,4,5,2,25,,4,,6,,2,7,1,,4,4,5
"12/6/2030",,0,2,11,1,7,3,1,2,,0,,3,6,,5,5,,3,0,9,12,,0,0,3,5,,,2,6,,4,0,1,15,4,8,0,,3,1,1,,1,3,6,15,4,4,0,,,,4,2,3,8,,12,,1,,0,6,4,,1,5,5
"12/7/2030",,1,7,11,4,4,6,0,1,,3,,2,6,,6,11,,0,1,12,7,,2,1,2,3,,,4,7,,3,0,0,5,4,8,1,,5,0,5,,0,0,15,11,5,0,0,,,,3,0,4,11,,1,,3,,4,1,3,,2,5,2
"12/8/2030",,2,2,8,4,4,0,5,0,,0,,1,4,,2,10,,1,1,18,10,,0,0,0,2,,,1,7,,3,0,0,11,4,6,0,,2,2,3,,3,1,9,26,7,3,0,,,,2,3,3,9,,3,,2,,0,5,0,,1,2,3
"12/9/2030",,0,2,14,2,3,4,,2,,1,,2,11,,0,14,,2,0,11,4,,2,0,2,2,,,1,4,,1,0,0,8,3,5,0,,1,0,7,,1,0,10,12,3,2,0,,,,0,1,4,5,,4,,1,,2,5,0,,2,1,8
"12/10/2030",,1,5,20,1,3,4,,1,,1,,0,7,,5,13,,0,1,12,7,,1,1,1,2,,,1,5,,3,0,0,12,8,11,1,,2,2,1,,1,0,3,10,7,3,0,,,,2,0,2,12,,6,,1,,3,6,0,,2,3,5
"12/11/2030",,0,2,12,3,3,7,,0,,4,,1,3,,10,10,,1,1,9,10,,0,0,1,3,,,0,7,,2,0,0,7,2,5,1,,3,2,4,,0,0,13,14,8,0,0,,,,1,1,1,7,,4,,6,,1,2,1,,3,5,4
"12/12/2030",,0,7,8,0,2,1,,3,,0,,2,3,,7,8,,0,0,10,4,,0,1,5,4,,,3,1,,0,0,0,6,2,6,0,,3,2,0,,0,1,10,6,3,1,0,,,,9,2,1,3,,4,,1,,1,5,0,,1,5,6
"12/13/2030",,1,1,8,3,0,3,,0,,0,,0,6,,5,8,,1,2,12,5,,1,1,4,0,,,2,10,,0,0,0,7,7,4,0,,2,1,8,,0,0,10,11,5,1,0,,,,3,0,3,4,,2,,2,,1,2,1,,2,2,3
"12/14/2030",,1,3,11,1,2,7,,0,,1,,2,2,,6,7,,2,2,14,4,,0,0,5,2,,,7,7,,1,0,0,8,4,8,3,,0,1,3,,1,0,8,11,3,3,0,,,,6,1,1,5,,6,,2,,1,4,0,,0,7,8
"12/15/2030",,0,5,7,0,2,5,,1,,0,,0,4,,3,7,,0,0,15,5,,1,0,1,3,,,3,7,,0,0,1,8,2,4,1,,1,1,2,,6,1,10,12,3,0,0,,,,4,1,1,15,,11,,1,,1,3,0,,0,6,3
"12/16/2030",,1,1,12,0,1,3,,0,,1,,3,4,,6,4,,1,2,14,10,,0,1,2,1,,,2,2,,1,0,0,6,5,6,0,,0,1,1,,0,0,5,11,1,0,12,,,,4,2,1,9,,3,,1,,0,1,1,,1,2,4
"12/17/2030",,0,4,10,4,8,2,,0,,0,,2,4,,2,7,,0,1,12,4,,1,0,0,0,,,2,5,,1,0,1,9,4,8,1,,3,0,4,,2,0,3,15,1,4,9,,,,2,1,1,2,,1,,0,,2,6,0,,4,1,3
"12/18/2030",,3,1,6,2,4,7,,0,,3,,0,2,,6,9,,3,2,7,2,,1,1,3,2,,,3,5,,0,0,0,8,1,4,0,,2,0,2,,0,1,5,11,4,2,14,,,,4,1,2,8,,1,,1,,0,0,1,,3,9,5
"12/19/2030",,1,1,5,1,4,3,,0,,1,,0,3,,3,8,,1,0,11,2,,0,0,1,0,,,1,1,,1,0,0,10,6,7,1,,0,1,2,,1,0,6,4,4,0,2,,,,1,0,4,8,,3,,0,,0,3,2,,3,3,1
"12/20/2030",,2,1,4,1,3,5,,0,,0,,0,3,,2,7,,0,1,10,3,,2,1,2,0,,,3,5,,1,0,0,7,1,2,2,,2,0,2,,0,2,2,12,1,1,10,,,,4,2,0,3,,2,,1,,0,1,0,,0,1,4
"12/21/2030",,0,3,4,2,5,0,,0,,2,,2,2,,4,6,,0,0,4,1,,0,0,3,0,,,0,1,,2,0,0,3,3,2,0,,1,1,1,,0,0,6,11,4,0,11,,,,1,2,0,3,,3,,0,,0,1,1,,0,2,1
"12/22/2030",,0,0,5,1,3,0,,0,,2,,0,0,,2,3,,1,0,9,1,,0,1,2,1,,,1,0,,0,0,0,4,5,1,0,,2,0,2,,1,0,5,4,1,1,6,,,,2,2,2,4,,3,,0,,0,4,0,,0,1,6
"12/23/2030",,0,2,6,0,2,0,,0,,0,,0,2,,2,5,,1,1,9,1,,2,2,1,3,,,2,6,,1,0,0,2,0,4,0,,0,0,1,,1,0,2,14,2,0,2,,,,1,2,1,2,,0,,1,,2,1,0,,1,1,0
"12/24/2030",,1,0,4,0,3,2,,0,,0,,0,0,,4,1,,2,0,6,4,,0,0,2,1,,,0,0,,2,0,0,3,5,1,0,,0,0,0,,0,0,1,10,2,4,11,,,,0,2,1,2,,1,,1,,1,1,0,,0,2,1
"12/25/2030",,1,1,3,0,1,5,,0,,0,,1,2,,2,4,,0,0,5,3,,1,0,1,0,,,0,2,,1,0,0,3,1,1,1,,1,0,1,,1,0,1,5,1,0,9,,,,2,0,0,3,,2,,1,,1,0,1,,0,3,3
"12/26/2030",,0,1,2,0,3,1,,0,,0,,4,2,,4,11,,0,0,8,2,,1,1,0,3,,,0,2,,1,0,0,3,2,6,0,,0,0,3,,0,0,1,2,1,0,11,,,,4,0,1,3,,3,,1,,1,2,0,,1,1,0
"12/27/2030",,0,1,7,1,0,2,,0,,1,,0,3,,5,3,,1,1,8,2,,0,0,0,3,,,0,0,,0,0,0,3,2,3,1,,1,0,2,,1,0,1,2,1,0,4,,,,5,0,0,4,,3,,0,,0,1,0,,0,1,0
"12/28/2030",,0,2,2,0,0,1,,0,,0,,1,2,,6,3,,1,0,9,2,,1,0,3,1,,,0,2,,0,0,0,4,4,3,0,,0,0,0,,0,0,3,9,0,1,5,,,,1,0,1,2,,1,,0,,0,0,1,,0,1,4
"12/29/2030",,1,3,3,0,2,1,,0,,3,,1,2,,1,5,,0,0,8,1,,0,0,0,0,,,0,4,,2,0,0,4,0,1,0,,0,0,0,,0,0,2,7,0,0,3,,,,2,1,0,4,,1,,0,,0,0,0,,1,1,0
"12/30/2030",,0,1,3,0,3,1,,1,,0,,0,0,,1,3,,0,0,9,3,,0,0,2,0,,,2,1,,0,0,0,4,0,5,1,,2,0,3,,1,0,1,3,0,1,2,,,,1,1,1,6,,1,,0,,0,2,0,,0,2,1
"12/31/2030",,0,0,2,0,1,1,,0,,1,,0,3,,2,2,,1,1,8,4,,1,0,0,0,,,0,0,,0,0,0,3,1,0,0,,0,0,2,,1,0,3,3,1,3,0,,,,1,0,0,3,,2,,1,,0,0,0,,0,1,1
"1/1/2031",,0,2,1,0,3,1,0,0,,0,,0,1,,2,1,,1,1,3,4,,0,0,0,0,,,1,2,,1,,0,1,1,4,0,,0,0,1,,0,0,5,3,1,0,3,,,,0,1,0,0,,1,2,0,,0,0,1,,0,1,2
